Log Field Name,Description,Data Type,Length,LOGID,Message_ID,Message_Description,Message_Meaning,Type,Category,Severity,Version
msg,Log Message,string,4096,41000 - LOG_ID_UPD_FGT_SUCC,41000,LOG_ID_UPD_FGT_SUCC,FortiGate update succeeded,Event,system,Notice,7.2.13
status,Status,string,23,41000 - LOG_ID_UPD_FGT_SUCC,41000,LOG_ID_UPD_FGT_SUCC,FortiGate update succeeded,Event,system,Notice,7.2.13
logdesc,Log Description,string,4096,41000 - LOG_ID_UPD_FGT_SUCC,41000,LOG_ID_UPD_FGT_SUCC,FortiGate update succeeded,Event,system,Notice,7.2.13
tz,Time zone,string,5,41000 - LOG_ID_UPD_FGT_SUCC,41000,LOG_ID_UPD_FGT_SUCC,FortiGate update succeeded,Event,system,Notice,7.2.13
eventtime,Event time,uint64,20,41000 - LOG_ID_UPD_FGT_SUCC,41000,LOG_ID_UPD_FGT_SUCC,FortiGate update succeeded,Event,system,Notice,7.2.13
vd,Virtual Domain Name,string,32,41000 - LOG_ID_UPD_FGT_SUCC,41000,LOG_ID_UPD_FGT_SUCC,FortiGate update succeeded,Event,system,Notice,7.2.13
devid,Device ID,string,16,41000 - LOG_ID_UPD_FGT_SUCC,41000,LOG_ID_UPD_FGT_SUCC,FortiGate update succeeded,Event,system,Notice,7.2.13
level,Log Level,string,11,41000 - LOG_ID_UPD_FGT_SUCC,41000,LOG_ID_UPD_FGT_SUCC,FortiGate update succeeded,Event,system,Notice,7.2.13
subtype,Log Subtype,string,20,41000 - LOG_ID_UPD_FGT_SUCC,41000,LOG_ID_UPD_FGT_SUCC,FortiGate update succeeded,Event,system,Notice,7.2.13
type,Log Type,string,16,41000 - LOG_ID_UPD_FGT_SUCC,41000,LOG_ID_UPD_FGT_SUCC,FortiGate update succeeded,Event,system,Notice,7.2.13
logid,Log ID,string,10,41000 - LOG_ID_UPD_FGT_SUCC,41000,LOG_ID_UPD_FGT_SUCC,FortiGate update succeeded,Event,system,Notice,7.2.13
time,Time,string,8,41000 - LOG_ID_UPD_FGT_SUCC,41000,LOG_ID_UPD_FGT_SUCC,FortiGate update succeeded,Event,system,Notice,7.2.13
date,Date,string,10,41000 - LOG_ID_UPD_FGT_SUCC,41000,LOG_ID_UPD_FGT_SUCC,FortiGate update succeeded,Event,system,Notice,7.2.13
